2015-03-18 12:44:40,930:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:44:40,934:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:45:40,049:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:45:40,051:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:45:53,513:ERROR:JuggleFest.parse_input_file@L182: Failed to open the inputfile.
2015-03-18 12:45:53,513:WARNING:JuggleFest.<module>@L309: A problem was encountered while processing inputfile.
2015-03-18 12:46:22,151:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:46:22,153:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: True.
2015-03-18 12:46:22,154:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:46:22,154:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:46:34,108:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:46:34,109:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:49:30,581:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:49:30,582:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:49:41,334:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:49:41,335:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: True.
2015-03-18 12:49:41,335:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:49:41,336:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:50:35,312:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:50:35,312:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: False.
2015-03-18 12:50:35,312:ERROR:JuggleFest.parse_input_file@L181: Failed to open the inputfile.
2015-03-18 12:50:35,313:WARNING:JuggleFest.<module>@L308: A problem was encountered while processing inputfile.
2015-03-18 12:50:48,150:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:50:48,150:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: False.
2015-03-18 12:51:26,752:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:51:26,752:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: False.
2015-03-18 12:51:26,753:DEBUG:JuggleFest.parse_input_file@L185:0 circuits and 0 jugglers parsed from inputfile.
2015-03-18 12:52:02,892:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:52:02,894:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: True.
2015-03-18 12:52:02,894:DEBUG:JuggleFest.parse_input_file@L185:0 circuits and 0 jugglers parsed from inputfile.
2015-03-18 12:52:29,611:DEBUG:JuggleFest.__init__@L145:JuggleFest v0.1.4 has loaded.
2015-03-18 12:52:29,611:DEBUG:JuggleFest.__init__@L146:Logging to File: True. Verbose Logging to Console: True.
2015-03-18 12:52:29,612:DEBUG:JuggleFest.parse_input_file@L164:Created Circuit: <Circuit #0: H:10, E:8, P:10, Max:0, Jugglers[0]: >
2015-03-18 12:52:39,581:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9058: H:6, E:3, P:7, Prefs[10]: C1672, C1160, C1825, C1268, C254, C394, C1808, C466, C125, C225>
2015-03-18 12:52:39,582:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9059: H:5, E:0, P:6, Prefs[10]: C1090, C856, C1831, C1548, C1666, C400, C1639, C408, C1219, C1115>
2015-03-18 12:52:39,582:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9060: H:5, E:2, P:9, Prefs[10]: C959, C381, C93, C1205, C1575, C1870, C1226, C65, C835, C1299>
2015-03-18 12:52:39,584:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9061: H:6, E:4, P:7, Prefs[10]: C1185, C1434, C1719, C978, C1188, C446, C1346, C1520, C971, C354>
2015-03-18 12:52:39,585:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9062: H:0, E:0, P:7, Prefs[10]: C1612, C1230, C450, C1160, C1178, C772, C616, C1316, C530, C972>
2015-03-18 12:52:39,585:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9063: H:9, E:9, P:5, Prefs[10]: C709, C1190, C1544, C1486, C524, C583, C747, C1971, C1046, C1378>
2015-03-18 12:52:39,586:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9064: H:0, E:9, P:4, Prefs[10]: C1064, C164, C192, C1328, C1410, C798, C539, C246, C129, C1721>
2015-03-18 12:52:39,588:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9065: H:8, E:9, P:1, Prefs[10]: C96, C1311, C1122, C114, C1345, C39, C820, C1181, C81, C1139>
2015-03-18 12:52:39,588:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9066: H:6, E:3, P:4, Prefs[10]: C539, C1932, C863, C500, C1205, C1015, C303, C827, C1852, C565>
2015-03-18 12:52:39,588:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9067: H:7, E:2, P:4, Prefs[10]: C299, C277, C1310, C1932, C1453, C1152, C192, C509, C1847, C1285>
2015-03-18 12:52:39,589:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9068: H:7, E:0, P:1, Prefs[10]: C990, C1066, C1048, C146, C1131, C280, C1840, C1996, C881, C966>
2015-03-18 12:52:39,591:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9069: H:10, E:5, P:7, Prefs[10]: C717, C1802, C1841, C537, C1985, C1601, C491, C1916, C618, C1093>
2015-03-18 12:52:39,592:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9070: H:2, E:0, P:10, Prefs[10]: C518, C212, C1526, C378, C1349, C1153, C694, C1707, C628, C1124>
2015-03-18 12:52:39,592:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9071: H:10, E:7, P:1, Prefs[10]: C1484, C1947, C250, C1855, C451, C1944, C1480, C351, C901, C523>
2015-03-18 12:52:39,594:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9072: H:9, E:6, P:6, Prefs[10]: C1991, C1957, C1490, C308, C1246, C1439, C1523, C1894, C509, C1159>
2015-03-18 12:52:39,595:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9073: H:10, E:10, P:2, Prefs[10]: C1790, C574, C1281, C1889, C1082, C1476, C1181, C1766, C1396, C1833>
2015-03-18 12:52:39,595:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9074: H:3, E:7, P:0, Prefs[10]: C1733, C1906, C1485, C144, C1451, C314, C694, C1353, C143, C1737>
2015-03-18 12:52:39,596:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9075: H:10, E:3, P:1, Prefs[10]: C1437, C951, C1793, C622, C879, C278, C1838, C1653, C154, C862>
2015-03-18 12:52:39,596:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9076: H:9, E:10, P:9, Prefs[10]: C1168, C369, C281, C713, C1620, C715, C167, C1652, C166, C759>
2015-03-18 12:52:39,598:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9077: H:7, E:6, P:5, Prefs[10]: C947, C462, C256, C1322, C464, C919, C1741, C175, C672, C382>
2015-03-18 12:52:39,599:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9078: H:8, E:8, P:4, Prefs[10]: C1382, C1448, C789, C170, C251, C1087, C1510, C1203, C829, C659>
2015-03-18 12:52:39,601:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9079: H:3, E:2, P:9, Prefs[10]: C1683, C641, C1869, C144, C1461, C10, C944, C217, C305, C996>
2015-03-18 12:52:39,601:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9080: H:3, E:7, P:7, Prefs[10]: C450, C1301, C1322, C1583, C1732, C131, C1657, C318, C555, C1741>
2015-03-18 12:52:39,602:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9081: H:0, E:10, P:0, Prefs[10]: C816, C324, C527, C900, C1509, C798, C651, C604, C1364, C1189>
2015-03-18 12:52:39,602:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9082: H:8, E:8, P:6, Prefs[10]: C755, C1912, C1506, C1113, C1844, C1484, C409, C1020, C865, C1231>
2015-03-18 12:52:39,604:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9083: H:2, E:3, P:2, Prefs[10]: C1050, C1296, C553, C5, C429, C320, C1292, C1837, C1195, C954>
2015-03-18 12:52:39,605:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9084: H:2, E:6, P:7, Prefs[10]: C531, C1102, C917, C1552, C935, C7, C1910, C1033, C372, C696>
2015-03-18 12:52:39,605:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9085: H:9, E:3, P:0, Prefs[10]: C1530, C1931, C14, C1472, C994, C73, C1803, C1421, C149, C888>
2015-03-18 12:52:39,605:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9086: H:0, E:6, P:9, Prefs[10]: C1592, C1523, C453, C1033, C1351, C300, C1993, C657, C1958, C965>
2015-03-18 12:52:39,607:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9087: H:0, E:4, P:10, Prefs[10]: C1431, C1401, C1488, C1310, C1626, C1226, C869, C1373, C1754, C1818>
2015-03-18 12:52:39,608:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9088: H:7, E:1, P:0, Prefs[10]: C1050, C1331, C1863, C1435, C178, C1723, C982, C1820, C1964, C1354>
2015-03-18 12:52:39,608:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9089: H:7, E:8, P:7, Prefs[10]: C787, C237, C231, C394, C626, C319, C471, C1506, C841, C1006>
2015-03-18 12:52:39,609:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9090: H:10, E:0, P:1, Prefs[10]: C139, C1159, C1474, C1215, C439, C154, C1698, C475, C43, C1912>
2015-03-18 12:52:39,611:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9091: H:0, E:9, P:2, Prefs[10]: C1441, C741, C565, C1719, C106, C1219, C1499, C1267, C1797, C1908>
2015-03-18 12:52:39,611:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9092: H:2, E:10, P:0, Prefs[10]: C760, C532, C1350, C1472, C405, C1704, C1237, C1104, C616, C1729>
2015-03-18 12:52:39,612:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9093: H:7, E:7, P:3, Prefs[10]: C1568, C198, C1495, C755, C739, C604, C673, C482, C234, C1734>
2015-03-18 12:52:39,614:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9094: H:7, E:5, P:6, Prefs[10]: C492, C113, C1448, C182, C360, C320, C396, C1997, C1178, C764>
2015-03-18 12:52:39,615:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9095: H:9, E:0, P:10, Prefs[10]: C1192, C845, C509, C1889, C1989, C787, C459, C1446, C1570, C1726>
2015-03-18 12:52:39,617:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9096: H:4, E:9, P:0, Prefs[10]: C1541, C1424, C790, C448, C25, C1436, C1075, C1251, C1692, C1154>
2015-03-18 12:52:39,618:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9097: H:4, E:2, P:8, Prefs[10]: C1119, C281, C1158, C1104, C1462, C1011, C775, C1199, C1951, C620>
2015-03-18 12:52:39,619:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9098: H:10, E:3, P:4, Prefs[10]: C122, C1541, C1382, C576, C92, C1929, C270, C616, C1277, C427>
2015-03-18 12:52:39,621:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9099: H:0, E:4, P:0, Prefs[10]: C1993, C736, C485, C709, C1560, C1717, C191, C1660, C1973, C311>
2015-03-18 12:52:39,621:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9100: H:0, E:7, P:5, Prefs[10]: C651, C976, C950, C1100, C1101, C1575, C420, C1862, C791, C355>
2015-03-18 12:52:39,624:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9101: H:5, E:6, P:3, Prefs[10]: C1655, C540, C360, C1040, C1217, C1111, C1556, C210, C276, C1726>
2015-03-18 12:52:39,625:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9102: H:10, E:9, P:8, Prefs[10]: C717, C909, C1926, C259, C1929, C1445, C1648, C1947, C85, C1870>
2015-03-18 12:52:39,625:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9103: H:2, E:9, P:3, Prefs[10]: C815, C1829, C210, C660, C1607, C325, C603, C1594, C1285, C102>
2015-03-18 12:52:39,625:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9104: H:7, E:2, P:7, Prefs[10]: C1241, C929, C1728, C1349, C661, C1753, C610, C1361, C731, C903>
2015-03-18 12:52:39,627:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9105: H:4, E:5, P:2, Prefs[10]: C1401, C1869, C421, C900, C870, C998, C1235, C1464, C612, C368>
2015-03-18 12:52:39,628:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9106: H:4, E:0, P:4, Prefs[10]: C958, C529, C178, C1883, C991, C1844, C1715, C595, C396, C1092>
2015-03-18 12:52:39,628:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9107: H:5, E:7, P:3, Prefs[10]: C1488, C1262, C1259, C698, C290, C960, C1569, C306, C1973, C997>
2015-03-18 12:52:39,630:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9108: H:0, E:7, P:6, Prefs[10]: C369, C622, C752, C520, C1263, C1209, C252, C1559, C1924, C1522>
2015-03-18 12:52:39,631:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9109: H:8, E:3, P:4, Prefs[10]: C1434, C1526, C12, C607, C664, C1143, C1284, C1192, C693, C661>
2015-03-18 12:52:39,631:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9110: H:7, E:7, P:4, Prefs[10]: C31, C832, C1643, C574, C1658, C1089, C654, C1716, C1002, C1631>
2015-03-18 12:52:39,632:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9111: H:4, E:4, P:0, Prefs[10]: C1926, C1865, C1727, C318, C1399, C1041, C1212, C1549, C664, C784>
2015-03-18 12:52:39,634:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9112: H:7, E:2, P:8, Prefs[10]: C1674, C1417, C483, C1353, C807, C1652, C228, C310, C985, C42>
2015-03-18 12:52:39,634:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9113: H:2, E:2, P:6, Prefs[10]: C679, C310, C1112, C288, C1937, C104, C1638, C1524, C1145, C506>
2015-03-18 12:52:39,635:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9114: H:6, E:2, P:3, Prefs[10]: C1215, C531, C486, C1263, C1732, C559, C1739, C1465, C387, C780>
2015-03-18 12:52:39,637:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9115: H:10, E:1, P:2, Prefs[10]: C744, C1688, C1203, C239, C1481, C1330, C82, C1266, C1147, C1319>
2015-03-18 12:52:39,638:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9116: H:9, E:9, P:8, Prefs[10]: C1010, C1313, C58, C171, C1414, C609, C1517, C1074, C1770, C946>
2015-03-18 12:52:39,638:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9117: H:3, E:10, P:9, Prefs[10]: C1907, C1044, C101, C1794, C1975, C1007, C1012, C1929, C1921, C1629>
2015-03-18 12:52:39,640:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9118: H:1, E:10, P:5, Prefs[10]: C1475, C548, C1002, C782, C1091, C661, C1658, C323, C351, C1177>
2015-03-18 12:52:39,641:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9119: H:0, E:9, P:0, Prefs[10]: C1173, C1305, C1131, C129, C1848, C221, C44, C321, C1912, C1591>
2015-03-18 12:52:39,641:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9120: H:10, E:8, P:5, Prefs[10]: C1293, C1633, C427, C6, C1057, C1048, C1518, C1008, C820, C282>
2015-03-18 12:52:39,642:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9121: H:4, E:6, P:2, Prefs[10]: C838, C1636, C1004, C972, C6, C1536, C1293, C113, C1178, C1334>
2015-03-18 12:52:39,644:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9122: H:5, E:5, P:9, Prefs[10]: C1696, C1269, C945, C1160, C683, C370, C1775, C572, C1413, C259>
2015-03-18 12:52:39,644:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9123: H:6, E:1, P:0, Prefs[10]: C1066, C124, C354, C587, C757, C357, C1198, C69, C662, C1693>
2015-03-18 12:52:39,644:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9124: H:6, E:7, P:1, Prefs[10]: C240, C529, C466, C1427, C545, C107, C491, C1614, C743, C242>
2015-03-18 12:52:39,645:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9125: H:1, E:0, P:10, Prefs[10]: C356, C443, C737, C1333, C339, C1461, C1482, C1652, C1518, C84>
2015-03-18 12:52:39,647:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9126: H:7, E:2, P:3, Prefs[10]: C354, C822, C1947, C306, C424, C758, C215, C1664, C1924, C1560>
2015-03-18 12:52:39,648:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9127: H:1, E:4, P:1, Prefs[10]: C988, C1922, C500, C1909, C431, C921, C1062, C458, C954, C493>
2015-03-18 12:52:39,648:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9128: H:7, E:0, P:9, Prefs[10]: C325, C306, C678, C1732, C478, C316, C144, C1258, C685, C1483>
2015-03-18 12:52:39,648:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9129: H:8, E:10, P:10, Prefs[10]: C717, C1313, C1030, C1322, C662, C1478, C310, C332, C1611, C746>
2015-03-18 12:52:39,650:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9130: H:10, E:2, P:5, Prefs[10]: C838, C1200, C1409, C827, C518, C65, C280, C870, C730, C1030>
2015-03-18 12:52:39,651:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9131: H:10, E:8, P:7, Prefs[10]: C1057, C536, C362, C1408, C1405, C1224, C1966, C1629, C779, C1418>
2015-03-18 12:52:39,651:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9132: H:9, E:6, P:10, Prefs[10]: C1066, C491, C1299, C905, C44, C732, C437, C613, C909, C570>
2015-03-18 12:52:39,653:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9133: H:3, E:5, P:10, Prefs[10]: C1425, C1772, C1419, C1917, C1091, C1019, C625, C1511, C658, C646>
2015-03-18 12:52:39,654:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9134: H:10, E:3, P:10, Prefs[10]: C1938, C1592, C1225, C129, C1499, C997, C398, C1858, C1991, C390>
2015-03-18 12:52:39,654:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9135: H:7, E:9, P:1, Prefs[10]: C1594, C567, C1964, C204, C709, C654, C1770, C42, C1307, C1756>
2015-03-18 12:52:39,655:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9136: H:2, E:7, P:5, Prefs[10]: C1012, C109, C1352, C1517, C538, C1362, C503, C1939, C809, C466>
2015-03-18 12:52:39,657:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9137: H:6, E:3, P:9, Prefs[10]: C1273, C841, C757, C1808, C281, C1749, C413, C415, C647, C68>
2015-03-18 12:52:39,657:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9138: H:1, E:10, P:8, Prefs[10]: C102, C1451, C63, C1741, C1797, C1187, C1902, C1738, C316, C1543>
2015-03-18 12:52:39,657:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9139: H:6, E:0, P:4, Prefs[10]: C288, C1704, C1643, C510, C761, C159, C1819, C246, C324, C848>
2015-03-18 12:52:39,658:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9140: H:5, E:1, P:7, Prefs[10]: C1924, C1894, C671, C1140, C510, C394, C599, C652, C590, C544>
2015-03-18 12:52:39,660:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9141: H:3, E:7, P:3, Prefs[10]: C1725, C1948, C1780, C1216, C940, C1947, C883, C1891, C1002, C568>
2015-03-18 12:52:39,661:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9142: H:3, E:4, P:1, Prefs[10]: C1014, C715, C42, C1461, C879, C1328, C654, C558, C356, C1385>
2015-03-18 12:52:39,661:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9143: H:4, E:9, P:0, Prefs[10]: C725, C777, C1205, C686, C1388, C1499, C260, C1832, C1009, C1339>
2015-03-18 12:52:39,663:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9144: H:5, E:7, P:10, Prefs[10]: C1311, C672, C1168, C1569, C1836, C16, C734, C23, C1947, C1707>
2015-03-18 12:52:39,664:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9145: H:0, E:0, P:3, Prefs[10]: C1203, C441, C1042, C282, C1523, C891, C918, C1555, C1879, C1625>
2015-03-18 12:52:39,664:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9146: H:7, E:10, P:4, Prefs[10]: C1209, C966, C95, C1172, C1124, C1510, C394, C926, C984, C1161>
2015-03-18 12:52:39,664:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9147: H:1, E:9, P:8, Prefs[10]: C1363, C873, C267, C1633, C581, C1078, C1735, C579, C203, C1484>
2015-03-18 12:52:39,665:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9148: H:8, E:1, P:6, Prefs[10]: C1415, C207, C1818, C702, C1412, C1858, C973, C77, C1791, C585>
2015-03-18 12:52:39,667:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9149: H:2, E:1, P:8, Prefs[10]: C1353, C42, C1831, C296, C1778, C424, C976, C120, C1916, C143>
2015-03-18 12:52:39,667:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9150: H:9, E:0, P:1, Prefs[10]: C1650, C1349, C509, C703, C272, C57, C65, C1559, C1150, C34>
2015-03-18 12:52:39,668:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9151: H:6, E:8, P:4, Prefs[10]: C1120, C797, C153, C1174, C505, C333, C206, C1411, C1244, C948>
2015-03-18 12:52:39,670:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9152: H:1, E:3, P:3, Prefs[10]: C779, C181, C1870, C799, C1163, C60, C1435, C1682, C271, C158>
2015-03-18 12:52:39,671:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9153: H:10, E:8, P:3, Prefs[10]: C1655, C659, C1852, C1039, C941, C1907, C210, C782, C111, C1681>
2015-03-18 12:52:39,671:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9154: H:4, E:0, P:2, Prefs[10]: C453, C648, C1222, C176, C80, C329, C1645, C1828, C1429, C1219>
2015-03-18 12:52:39,671:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9155: H:7, E:7, P:2, Prefs[10]: C1565, C1996, C1936, C595, C1295, C405, C1069, C1922, C1158, C998>
2015-03-18 12:52:39,673:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9156: H:5, E:5, P:6, Prefs[10]: C1711, C1518, C1513, C1527, C761, C466, C64, C106, C1012, C1405>
2015-03-18 12:52:39,674:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9157: H:0, E:7, P:8, Prefs[10]: C1894, C938, C1308, C1404, C554, C1505, C75, C1080, C996, C1258>
2015-03-18 12:52:39,674:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9158: H:3, E:8, P:5, Prefs[10]: C1116, C170, C298, C1225, C1999, C1540, C655, C1562, C944, C648>
2015-03-18 12:52:39,676:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9159: H:8, E:5, P:6, Prefs[10]: C327, C1455, C1973, C612, C279, C1457, C481, C265, C915, C340>
2015-03-18 12:52:39,677:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9160: H:6, E:5, P:9, Prefs[10]: C1778, C1620, C311, C1321, C223, C27, C453, C625, C962, C126>
2015-03-18 12:52:39,677:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9161: H:10, E:9, P:7, Prefs[10]: C1685, C1011, C391, C764, C1848, C1280, C848, C1867, C1016, C109>
2015-03-18 12:52:39,677:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9162: H:5, E:6, P:10, Prefs[10]: C1180, C1975, C1147, C878, C1258, C1756, C1159, C955, C1582, C231>
2015-03-18 12:52:39,678:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9163: H:3, E:4, P:5, Prefs[10]: C1990, C492, C1221, C1999, C200, C912, C1522, C45, C775, C935>
2015-03-18 12:52:39,680:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9164: H:5, E:3, P:6, Prefs[10]: C794, C1511, C1053, C1542, C1682, C358, C435, C1890, C576, C277>
2015-03-18 12:52:39,680:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9165: H:7, E:0, P:0, Prefs[10]: C1461, C416, C1218, C1293, C1568, C276, C368, C931, C912, C1171>
2015-03-18 12:52:39,681:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9166: H:8, E:0, P:0, Prefs[10]: C1964, C241, C401, C1624, C951, C582, C751, C565, C1439, C418>
2015-03-18 12:52:39,683:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9167: H:4, E:9, P:0, Prefs[10]: C316, C325, C328, C644, C512, C50, C1173, C237, C1863, C879>
2015-03-18 12:52:39,684:DEBUG:JuggleFest.parse_input_file@L176:Created Juggler: <Juggler #9168: H:10, E:9, P:8, Prefs[10]: C1492, C70, C1085, C1940, C1364, C1030, C1578, C1532, C1674, C67>
